Date,cluster,cluster_name,avg_consumption,peak_consumption,min_consumption,std_consumption,is_weekend
2010-02-27,1,High Consumption Pattern,1.2257333333333333,4.752,0.242,0.951065033958574,1
2010-02-28,0,Low Consumption Pattern,0.49421250000000005,1.712,0.236,0.3033751521745221,1
2010-03-01,1,High Consumption Pattern,0.9018944444444444,4.682,0.238,0.7283404918735054,0
2010-03-02,0,Low Consumption Pattern,0.5325736111111111,2.978,0.246,0.38361885528128814,0
2010-03-03,0,Low Consumption Pattern,0.6498847222222222,2.128,0.258,0.4677348375876891,0
2010-03-04,0,Low Consumption Pattern,0.4742222222222222,1.586,0.262,0.29273941917546087,0
2010-03-05,0,Low Consumption Pattern,0.7873097222222223,4.464,0.248,0.6836332392027168,0
2010-03-06,0,Low Consumption Pattern,0.5518833333333333,2.662,0.242,0.43123030387790057,1
2010-03-07,1,High Consumption Pattern,0.9531055555555555,7.14,0.238,0.9114177212735841,1
2010-03-08,2,Peak-Heavy Pattern,1.7757625,7.08,0.264,1.3637158131966551,0
2010-03-09,1,High Consumption Pattern,1.2223000000000002,4.216,0.264,0.9163090714300453,0
2010-03-10,1,High Consumption Pattern,1.2657166666666666,4.38,0.266,0.7463094747526858,0
2010-03-11,1,High Consumption Pattern,1.3549236111111111,5.704,0.236,1.0604110468697017,0
2010-03-12,1,High Consumption Pattern,1.1426555555555555,6.226,0.244,0.8190959359544654,0
2010-03-13,2,Peak-Heavy Pattern,1.6548680555555555,6.21,0.242,1.2725726087053222,1
2010-03-14,1,High Consumption Pattern,1.0879958333333333,6.154,0.244,0.8723298223459612,1
2010-03-15,1,High Consumption Pattern,1.2443402777777777,5.578,0.248,0.8864772570213206,0
2010-03-16,1,High Consumption Pattern,1.0712847222222224,3.45,0.236,0.6809383070041799,0
2010-03-17,1,High Consumption Pattern,1.3952291666666665,5.504,0.244,0.9828877439195806,0
2010-03-18,1,High Consumption Pattern,1.0851958333333334,5.28,0.24,0.8535999199462089,0
2010-03-19,1,High Consumption Pattern,1.1551277777777778,4.292,0.238,0.6630864511942568,0
2010-03-22,1,High Consumption Pattern,1.1240208333333332,3.69,0.236,0.7187992435921192,0
2010-03-23,1,High Consumption Pattern,1.265390277777778,5.308,0.238,0.953283746731117,0
2010-03-24,1,High Consumption Pattern,1.3852444444444445,5.888,0.238,1.050108426168416,0
2010-03-25,1,High Consumption Pattern,1.166586111111111,4.3,0.232,0.7572255167373907,0
2010-03-26,1,High Consumption Pattern,1.146725,4.052,0.236,0.842815214930542,0
2010-03-27,1,High Consumption Pattern,1.2833125,6.896,0.238,0.9870731752778127,1
2010-03-28,2,Peak-Heavy Pattern,1.2487597222222222,6.152,0.234,1.1926372284256213,1
2010-03-29,1,High Consumption Pattern,1.126901388888889,4.196,0.242,0.6302952582530259,0
2010-03-30,1,High Consumption Pattern,1.3239263888888888,4.878,0.35,0.9091980002242033,0
2010-03-31,2,Peak-Heavy Pattern,1.3359736111111111,5.848,0.23,1.039579955733185,0
2010-04-01,1,High Consumption Pattern,1.1718333333333333,5.066,0.236,0.8914225655714617,0
2010-04-02,1,High Consumption Pattern,1.1448763888888889,4.398,0.226,0.7300087798253622,0
2010-04-03,1,High Consumption Pattern,1.2536652777777777,4.446,0.232,0.8028035009876187,1
2010-04-04,1,High Consumption Pattern,1.1738805555555556,4.372,0.232,0.9330283077753782,1
2010-04-05,1,High Consumption Pattern,0.7769583333333333,7.15,0.222,0.8460492683580723,0
2010-04-06,1,High Consumption Pattern,1.267952777777778,5.604,0.232,0.9023028082305369,0
2010-04-07,1,High Consumption Pattern,1.1090152777777778,4.65,0.23,0.8763729630137618,0
2010-04-08,1,High Consumption Pattern,1.1452916666666666,6.57,0.25,0.8265978724494834,0
2010-04-09,1,High Consumption Pattern,0.8564930555555554,4.254,0.232,0.741926263796303,0
2010-04-10,1,High Consumption Pattern,0.8265333333333333,5.532,0.228,0.7033530486529076,1
2010-04-11,2,Peak-Heavy Pattern,1.113320138888889,8.32,0.226,1.3137871096316596,1
2010-04-12,1,High Consumption Pattern,0.9996013888888888,3.708,0.226,0.7128779943885258,0
2010-04-13,1,High Consumption Pattern,1.0504888888888888,3.772,0.228,0.7531489233742968,0
2010-04-14,1,High Consumption Pattern,1.1530305555555556,5.34,0.23,1.0022359209873064,0
2010-04-15,1,High Consumption Pattern,1.3001236111111112,5.544,0.228,0.8646040624752234,0
2010-04-16,1,High Consumption Pattern,1.0847652777777776,5.11,0.244,0.847008205212284,0
2010-04-17,1,High Consumption Pattern,1.0817444444444444,5.92,0.246,0.9241926138313526,1
2010-04-18,1,High Consumption Pattern,1.0250736111111112,4.29,0.246,0.7829278739010498,1
2010-04-19,1,High Consumption Pattern,1.186523611111111,5.84,0.242,0.9358586374534321,0
2010-04-20,1,High Consumption Pattern,1.2733527777777778,4.484,0.242,0.769716565971608,0
2010-04-21,1,High Consumption Pattern,1.0971625,2.73,0.252,0.5986241359423551,0
2010-04-22,1,High Consumption Pattern,1.0145166666666667,3.824,0.236,0.7293402806860942,0
2010-04-23,1,High Consumption Pattern,0.8198166666666667,4.758,0.234,0.6063856395478826,0
2010-04-24,1,High Consumption Pattern,1.0544569444444443,4.34,0.24,1.0325444661548018,1
2010-04-25,1,High Consumption Pattern,1.071348611111111,4.356,0.25,0.8534196237504608,1
2010-04-26,0,Low Consumption Pattern,0.751886111111111,3.706,0.24,0.6462935460666748,0
2010-04-27,1,High Consumption Pattern,0.8687083333333334,3.76,0.238,0.5336326512338053,0
2010-04-28,0,Low Consumption Pattern,0.6026791666666667,3.692,0.234,0.5303043586835554,0
2010-04-29,1,High Consumption Pattern,0.7664749999999999,4.368,0.236,0.5576747983821048,0
2010-04-30,3,Moderate Consumption Pattern,0.776825,4.32,0.234,0.783156076283214,0
2010-05-01,3,Moderate Consumption Pattern,0.9167763888888888,5.038,0.232,0.9685865445943176,1
2010-05-02,2,Peak-Heavy Pattern,1.5193819444444443,7.33,0.236,1.3357046103338495,1
2010-05-03,3,Moderate Consumption Pattern,0.9800708333333332,4.35,0.228,0.8396146427260874,0
2010-05-04,3,Moderate Consumption Pattern,1.0534444444444444,3.72,0.234,0.6766129456475822,0
2010-05-05,3,Moderate Consumption Pattern,1.253686111111111,5.204,0.236,0.9784982019136135,0
2010-05-06,3,Moderate Consumption Pattern,0.9022569444444445,3.496,0.234,0.5808983271845004,0
2010-05-07,1,High Consumption Pattern,1.1416694444444444,4.174,0.23,0.8056957260388686,0
2010-05-08,1,High Consumption Pattern,1.0648763888888888,6.492,0.226,1.0972647406380143,1
2010-05-09,1,High Consumption Pattern,1.0878541666666666,6.066,0.23,1.0370443907391083,1
2010-05-10,1,High Consumption Pattern,1.0193694444444446,4.602,0.244,0.7882181466686133,0
2010-05-11,1,High Consumption Pattern,1.0912277777777777,4.414,0.242,0.7238296370657329,0
2010-05-12,1,High Consumption Pattern,1.4134847222222222,5.89,0.242,0.9852874019968122,0
2010-05-13,1,High Consumption Pattern,1.0792972222222224,4.688,0.24,0.9557338643420747,0
2010-05-14,1,High Consumption Pattern,1.1959347222222223,4.632,0.254,0.7631244823637653,0
2010-05-15,1,High Consumption Pattern,1.3505361111111112,6.714,0.258,1.200248226041394,1
2010-05-16,2,Peak-Heavy Pattern,1.4586291666666666,8.418,0.262,1.2439140835992866,1
2010-05-17,1,High Consumption Pattern,1.1306819444444445,4.16,0.27,0.690386187930672,0
2010-05-18,1,High Consumption Pattern,0.9869333333333333,3.086,0.268,0.5808580803608573,0
2010-05-19,1,High Consumption Pattern,0.9908,5.322,0.27,0.7249675626684776,0
2010-05-20,1,High Consumption Pattern,0.8013180555555555,3.332,0.268,0.5760845615449359,0
2010-05-21,1,High Consumption Pattern,0.898886111111111,4.658,0.268,0.691181633837007,0
2010-05-22,2,Peak-Heavy Pattern,1.4553972222222222,7.806,0.302,1.0680585039625174,1
2010-05-23,1,High Consumption Pattern,1.033025,4.612,0.266,0.6967491829740329,1
2010-05-24,3,Moderate Consumption Pattern,0.9314805555555556,5.124,0.186,0.8307155465549475,0
2010-05-25,3,Moderate Consumption Pattern,0.8323791666666667,4.832,0.164,0.7125746859774771,0
2010-05-26,3,Moderate Consumption Pattern,0.9638083333333334,6.53,0.158,0.9956216796097626,0
2010-05-27,3,Moderate Consumption Pattern,0.9189875000000001,3.846,0.158,0.6801652416319531,0
2010-05-28,3,Moderate Consumption Pattern,0.9709472222222222,3.684,0.158,0.6419744668712188,0
2010-05-29,1,High Consumption Pattern,1.4234777777777778,5.614,0.166,1.0370874808179278,1
2010-05-30,3,Moderate Consumption Pattern,1.1567361111111112,5.658,0.172,0.9984682931365636,1
2010-05-31,3,Moderate Consumption Pattern,0.9308763888888889,4.164,0.168,0.7571493160955438,0
2010-06-01,3,Moderate Consumption Pattern,0.8812249999999999,4.162,0.17,0.6899434785140939,0
2010-06-02,0,Low Consumption Pattern,0.6811791666666667,2.956,0.168,0.5574800356198084,0
2010-06-03,3,Moderate Consumption Pattern,0.9681847222222222,5.038,0.166,0.8155972188488302,0
2010-06-04,3,Moderate Consumption Pattern,0.9864958333333333,4.46,0.166,0.7884161240704253,0
2010-06-05,2,Peak-Heavy Pattern,1.3955861111111112,5.326,0.18,1.1101656248546476,1
2010-06-06,3,Moderate Consumption Pattern,1.21305,4.836,0.18,1.0855330111408787,1
2010-06-07,3,Moderate Consumption Pattern,0.7028347222222222,4.088,0.174,0.6862258711656427,0
2010-06-08,1,High Consumption Pattern,0.9458569444444446,4.626,0.172,0.7588882978387744,0
2010-06-09,3,Moderate Consumption Pattern,1.065751388888889,4.986,0.178,0.8847910779170727,0
2010-06-10,1,High Consumption Pattern,0.8438819444444445,2.982,0.184,0.6034270991793566,0
2010-06-11,1,High Consumption Pattern,1.0213,5.15,0.168,0.7991550256168878,0
2010-06-12,1,High Consumption Pattern,1.3711576388888889,4.222,0.174,0.8703065347113871,1
2010-06-13,3,Moderate Consumption Pattern,1.1627472222222222,6.244,0.172,1.0474104445369778,1
2010-06-14,1,High Consumption Pattern,0.8458222222222221,4.168,0.174,0.6645407232221608,0
2010-06-15,0,Low Consumption Pattern,0.8499763888888888,3.394,0.17,0.5985058505064889,0
2010-06-16,1,High Consumption Pattern,1.2278416666666667,4.798,0.18,0.7771114472579501,0
2010-06-17,0,Low Consumption Pattern,0.7139013888888889,3.516,0.174,0.5586774850592928,0
2010-06-18,1,High Consumption Pattern,0.9252194444444445,4.1,0.172,0.7177361379806756,0
2010-06-19,1,High Consumption Pattern,0.9834861111111112,6.22,0.204,0.9216898806443286,1
2010-06-20,3,Moderate Consumption Pattern,1.1614930555555556,5.84,0.178,1.004215634688305,1
2010-06-21,2,Peak-Heavy Pattern,1.1533958333333334,7.508,0.192,1.0571645551741085,0
2010-06-22,3,Moderate Consumption Pattern,1.055963888888889,4.956,0.158,0.9606391744221568,0
2010-06-23,3,Moderate Consumption Pattern,1.0014333333333334,5.452,0.152,1.0554013380859595,0
2010-06-24,3,Moderate Consumption Pattern,0.7609583333333333,3.638,0.196,0.663648192874425,0
2010-06-25,3,Moderate Consumption Pattern,0.7634986111111112,3.334,0.152,0.6596544476232169,0
2010-06-26,0,Low Consumption Pattern,0.6816805555555555,3.976,0.152,0.6105469568813058,1
2010-06-27,3,Moderate Consumption Pattern,0.7916416666666666,4.486,0.152,0.7398992508374728,1
2010-06-28,3,Moderate Consumption Pattern,1.021763888888889,3.242,0.166,0.7065803718655393,0
2010-06-29,3,Moderate Consumption Pattern,0.9503770833333333,5.104,0.156,0.8258566257268567,0
2010-06-30,0,Low Consumption Pattern,0.9612055555555555,3.736,0.15,0.6215817407451462,0
2010-07-01,3,Moderate Consumption Pattern,0.9368069444444445,5.404,0.208,0.7252895586871654,0
2010-07-02,0,Low Consumption Pattern,0.7923111111111112,4.07,0.196,0.5819560583092118,0
2010-07-03,0,Low Consumption Pattern,0.7778291666666667,3.286,0.224,0.5853032914640157,1
2010-07-04,1,High Consumption Pattern,1.0681166666666666,3.394,0.174,0.7356311224366665,1
2010-07-05,0,Low Consumption Pattern,0.7736041666666666,4.428,0.168,0.6631070559110548,0
2010-07-06,0,Low Consumption Pattern,0.6985652777777778,2.368,0.16,0.5145185892080537,0
2010-07-07,0,Low Consumption Pattern,0.5797138888888889,3.712,0.16,0.5720671185553234,0
2010-07-08,3,Moderate Consumption Pattern,0.8421194444444444,5.126,0.158,0.7651544437319309,0
2010-07-09,0,Low Consumption Pattern,0.7524152777777778,2.392,0.164,0.477475294824141,0
2010-07-10,3,Moderate Consumption Pattern,0.8017388888888888,3.906,0.158,0.694928835239558,1
2010-07-11,3,Moderate Consumption Pattern,0.8288694444444445,4.632,0.162,0.7087783730542924,1
2010-07-12,3,Moderate Consumption Pattern,0.7705375000000001,3.758,0.174,0.6358109451787015,0
2010-07-13,3,Moderate Consumption Pattern,0.9598013888888889,5.016,0.174,0.8290700112344542,0
2010-07-14,3,Moderate Consumption Pattern,0.9788,5.902,0.208,0.9036186346192355,0
2010-07-15,3,Moderate Consumption Pattern,1.1359812500000002,4.676,0.18,0.7877970218702602,0
2010-07-16,0,Low Consumption Pattern,0.5694833333333333,2.376,0.152,0.4277741927374803,0
2010-07-17,0,Low Consumption Pattern,0.5599666666666666,2.766,0.154,0.45061569986470607,1
2010-07-18,0,Low Consumption Pattern,0.5639152777777778,2.626,0.154,0.47720089115999986,1
2010-07-19,0,Low Consumption Pattern,0.5563597222222222,2.474,0.15,0.4613671029213274,0
2010-07-20,0,Low Consumption Pattern,0.5943222222222222,2.676,0.154,0.4556684255352839,0
2010-07-21,0,Low Consumption Pattern,0.7390041666666666,3.728,0.15,0.7399283589342331,0
2010-07-22,0,Low Consumption Pattern,0.8086430555555555,3.344,0.242,0.6934365902854696,0
2010-07-23,0,Low Consumption Pattern,0.8167763888888888,3.66,0.24,0.5835508234797492,0
2010-07-24,0,Low Consumption Pattern,0.6400472222222222,3.162,0.242,0.4633535107003189,1
2010-07-25,3,Moderate Consumption Pattern,0.7850069444444445,5.916,0.24,0.721219166978818,1
2010-07-26,0,Low Consumption Pattern,0.6139930555555555,3.508,0.156,0.6405129350494335,0
2010-07-27,0,Low Consumption Pattern,0.6613611111111111,3.572,0.15,0.5824760525442286,0
2010-07-28,0,Low Consumption Pattern,0.5990652777777777,4.21,0.15,0.6064575833983397,0
2010-07-29,0,Low Consumption Pattern,0.38132222222222223,2.162,0.15,0.34096025385788453,0
2010-07-30,0,Low Consumption Pattern,0.38281944444444443,2.044,0.15,0.34713169678098493,0
2010-07-31,0,Low Consumption Pattern,0.38515,2.03,0.15,0.3343324794426723,1
2010-08-01,0,Low Consumption Pattern,0.38587777777777776,2.08,0.15,0.33713619827019237,1
2010-08-02,0,Low Consumption Pattern,0.38158472222222223,2.04,0.15,0.3420827225460981,0
2010-08-03,0,Low Consumption Pattern,0.42723055555555556,2.052,0.154,0.3416349313329203,0
2010-08-04,0,Low Consumption Pattern,0.37733055555555556,2.06,0.154,0.3403060498195985,0
2010-08-05,0,Low Consumption Pattern,0.37046944444444446,1.914,0.154,0.3294310240727958,0
2010-08-06,0,Low Consumption Pattern,0.36440694444444444,1.716,0.152,0.32432205179488155,0
2010-08-07,0,Low Consumption Pattern,0.36630277777777775,1.988,0.154,0.331401526098282,1
2010-08-08,0,Low Consumption Pattern,0.3669861111111111,1.984,0.152,0.33086235559159344,1
2010-08-09,0,Low Consumption Pattern,0.3715722222222222,1.93,0.152,0.32945549080738273,0
2010-08-10,0,Low Consumption Pattern,0.3783041666666667,2.094,0.152,0.3485987344719848,0
2010-08-11,0,Low Consumption Pattern,0.3763902777777777,1.992,0.15,0.340534543482737,0
2010-08-12,0,Low Consumption Pattern,0.3678458333333333,2.038,0.152,0.33331904903086207,0
2010-08-13,0,Low Consumption Pattern,0.37103749999999996,1.974,0.152,0.3322317379634517,0
2010-08-14,0,Low Consumption Pattern,0.3849097222222222,1.984,0.154,0.36659665749557435,1
2010-08-15,3,Moderate Consumption Pattern,0.7333236111111112,4.78,0.154,0.773961613396474,1
2010-08-16,0,Low Consumption Pattern,0.7845347222222222,3.242,0.164,0.6429229726481885,0
2010-08-17,0,Low Consumption Pattern,0.775120443740095,4.378,0.16,0.6290710317285269,0
2010-08-23,0,Low Consumption Pattern,0.5348314606741573,2.26,0.17,0.43892176674545647,0
2010-08-24,0,Low Consumption Pattern,0.5020472222222222,2.136,0.17,0.4338327311651596,0
2010-08-25,3,Moderate Consumption Pattern,0.6808388888888889,3.948,0.17,0.6514068223801301,0
2010-08-26,0,Low Consumption Pattern,0.5258694444444444,3.33,0.17,0.45787704168930965,0
2010-08-27,2,Peak-Heavy Pattern,1.4101736111111112,5.33,0.174,1.143513435637043,0
2010-08-28,1,High Consumption Pattern,1.0019833333333332,5.042,0.172,0.8880715525329858,1
2010-08-29,1,High Consumption Pattern,1.1586666666666667,5.578,0.174,1.0117716811004647,1
2010-08-30,3,Moderate Consumption Pattern,1.0380569444444443,5.12,0.172,0.8163033913784291,0
2010-08-31,3,Moderate Consumption Pattern,0.9479902777777778,4.624,0.174,0.7604378552278805,0
2010-09-01,1,High Consumption Pattern,1.1064708333333333,4.796,0.172,0.8818372210820732,0
2010-09-02,1,High Consumption Pattern,0.9670083333333334,4.486,0.172,0.7174583739465824,0
2010-09-03,3,Moderate Consumption Pattern,0.9350097222222222,5.5,0.176,0.722081020800533,0
2010-09-04,1,High Consumption Pattern,1.2109999999999999,4.808,0.174,0.8689068192036771,1
2010-09-05,3,Moderate Consumption Pattern,0.9187625,4.352,0.162,0.792392072905149,1
2010-09-06,3,Moderate Consumption Pattern,0.9881083333333334,5.074,0.16,0.8296527598614953,0
2010-09-07,1,High Consumption Pattern,1.0082319444444445,5.192,0.16,0.8834113102664637,0
2010-09-08,3,Moderate Consumption Pattern,0.9054249999999999,4.13,0.186,0.7798210784881887,0
2010-09-09,3,Moderate Consumption Pattern,0.8602180555555555,6.426,0.156,0.8053318876659239,0
2010-09-10,3,Moderate Consumption Pattern,0.9222972222222222,4.396,0.158,0.8901940574363493,0
2010-09-11,3,Moderate Consumption Pattern,1.0161875,3.788,0.16,0.7649165871192583,1
2010-09-12,3,Moderate Consumption Pattern,1.1195083333333333,5.156,0.142,0.907533769436995,1
2010-09-13,3,Moderate Consumption Pattern,0.7474444444444444,3.848,0.142,0.7001472155112489,0
2010-09-14,3,Moderate Consumption Pattern,0.993526388888889,4.804,0.138,0.8781794869250177,0
2010-09-15,0,Low Consumption Pattern,0.6847875,3.384,0.14,0.6182421576649765,0
2010-09-16,3,Moderate Consumption Pattern,0.9303736111111112,5.28,0.14,0.8209161863355149,0
2010-09-17,3,Moderate Consumption Pattern,1.0400055555555556,5.758,0.14,1.103572015707972,0
2010-09-18,3,Moderate Consumption Pattern,0.8666291666666666,2.974,0.144,0.6697313381541643,1
2010-09-19,0,Low Consumption Pattern,0.6386111111111111,3.762,0.138,0.6892631703595176,1
2010-09-20,1,High Consumption Pattern,1.1686333333333334,6.17,0.146,0.9115615657303384,0
2010-09-21,3,Moderate Consumption Pattern,0.7717888888888889,3.636,0.14,0.7148863771191647,0
2010-09-22,3,Moderate Consumption Pattern,1.0488847222222222,4.484,0.146,0.8405596454898681,0
2010-09-23,3,Moderate Consumption Pattern,1.0068486111111112,3.92,0.142,0.7749204317006655,0
2010-09-24,3,Moderate Consumption Pattern,0.9222166666666667,3.952,0.14,0.772648312720224,0
2010-09-29,1,High Consumption Pattern,1.1697402777777777,4.422,0.238,0.7078752922445577,0
2010-09-30,1,High Consumption Pattern,0.8668597222222222,3.932,0.242,0.623792166427552,0
2010-10-01,1,High Consumption Pattern,1.045013888888889,4.136,0.234,0.8038066209562698,0
2010-10-02,2,Peak-Heavy Pattern,1.3355930555555555,6.414,0.238,1.1501900974497248,1
2010-10-03,2,Peak-Heavy Pattern,1.2713083333333333,6.796,0.24,1.1785037565950087,1
2010-10-04,1,High Consumption Pattern,1.2333055555555557,5.212,0.25,0.9173914833984789,0
2010-10-05,1,High Consumption Pattern,1.2879333333333334,5.252,0.238,0.8039250073067605,0
2010-10-06,1,High Consumption Pattern,0.913511111111111,4.174,0.244,0.7185912207058226,0
2010-10-07,1,High Consumption Pattern,1.2569124999999999,4.94,0.236,0.9248393722543693,0
2010-10-08,1,High Consumption Pattern,1.0489277777777777,5.226,0.238,0.8133990626292203,0
2010-10-09,1,High Consumption Pattern,1.1192916666666666,4.048,0.304,0.7597949274821847,1
2010-10-10,2,Peak-Heavy Pattern,1.3881277777777778,6.892,0.334,1.192989354546708,1
2010-10-11,1,High Consumption Pattern,1.126798611111111,6.158,0.274,0.9904536572970528,0
2010-10-12,1,High Consumption Pattern,1.0970083333333334,5.696,0.26,0.9155778877786954,0
2010-10-13,1,High Consumption Pattern,1.4401986111111111,3.962,0.25,0.9247615229643057,0
2010-10-14,2,Peak-Heavy Pattern,1.482723611111111,6.298,0.26,1.2936264378348172,0
2010-10-15,1,High Consumption Pattern,1.1085583333333333,4.238,0.262,0.7625222543603029,0
2010-10-16,0,Low Consumption Pattern,0.6944541666666667,3.35,0.246,0.6232709982826152,1
2010-10-17,0,Low Consumption Pattern,0.7273486111111112,4.326,0.242,0.7389983383783324,1
2010-10-18,2,Peak-Heavy Pattern,1.8846416666666668,6.29,0.248,1.5569328089029724,0
2010-10-19,2,Peak-Heavy Pattern,1.3374847222222224,6.492,0.248,1.182055715626952,0
2010-10-20,1,High Consumption Pattern,1.199975,4.978,0.256,0.9723050390798933,0
2010-10-21,1,High Consumption Pattern,0.9411097222222223,4.762,0.254,0.881249295896254,0
2010-10-22,1,High Consumption Pattern,1.1589527777777777,4.642,0.252,0.7346682652020496,0
2010-10-23,2,Peak-Heavy Pattern,1.592525,6.234,0.25,1.1505859555331746,1
2010-10-24,2,Peak-Heavy Pattern,1.6613222222222224,6.172,0.29,1.1741969942470225,1
2010-10-25,1,High Consumption Pattern,0.8078416666666666,5.422,0.25,0.6162175616791122,0
2010-10-26,0,Low Consumption Pattern,0.6568777777777778,4.616,0.246,0.7143673323562579,0
2010-10-27,1,High Consumption Pattern,0.8751930555555556,4.29,0.258,0.7441371244558602,0
2010-10-28,1,High Consumption Pattern,1.0161986111111112,5.294,0.258,0.9022337237569762,0
2010-10-29,0,Low Consumption Pattern,0.8364041666666667,4.054,0.25,0.586760139473696,0
2010-10-30,1,High Consumption Pattern,1.4949305555555554,5.02,0.256,1.0739598944089388,1
2010-10-31,1,High Consumption Pattern,1.025298611111111,4.7,0.26,0.8120340197300258,1
2010-11-01,0,Low Consumption Pattern,0.9605416666666667,2.86,0.256,0.572570824615465,0
2010-11-02,0,Low Consumption Pattern,0.8271402777777779,3.146,0.25,0.6123411025692168,0
2010-11-03,1,High Consumption Pattern,0.8981236111111112,5.026,0.252,0.8200729191790377,0
2010-11-04,2,Peak-Heavy Pattern,1.7744069444444446,8.126,0.272,1.7019491923036802,0
2010-11-05,1,High Consumption Pattern,1.2056166666666666,5.374,0.266,0.7615713120761223,0
2010-11-06,1,High Consumption Pattern,1.2537555555555555,4.896,0.262,0.9177719409629338,1
2010-11-07,1,High Consumption Pattern,1.1623722222222221,3.338,0.254,0.7849283481987626,1
2010-11-08,1,High Consumption Pattern,1.2677361111111112,5.51,0.254,0.8926426864964169,0
2010-11-09,1,High Consumption Pattern,1.4042347222222222,5.644,0.254,1.1151637531908831,0
2010-11-10,2,Peak-Heavy Pattern,1.3517597222222224,7.638,0.256,1.171759945977182,0
2010-11-11,3,Moderate Consumption Pattern,1.231661111111111,5.506,0.23,1.0233135575108738,0
2010-11-12,1,High Consumption Pattern,1.2755708333333333,4.78,0.22,0.9297631143288614,0
2010-11-13,1,High Consumption Pattern,1.4049819444444445,5.02,0.234,0.9319406308843333,1
2010-11-14,2,Peak-Heavy Pattern,1.41555,4.946,0.226,1.091845637777539,1
2010-11-15,1,High Consumption Pattern,1.2134597222222223,7.656,0.226,1.069142694510781,0
2010-11-16,1,High Consumption Pattern,1.0484361111111111,4.27,0.226,0.8575361015593274,0
2010-11-17,1,High Consumption Pattern,1.0986333333333334,5.234,0.226,0.8478016695445676,0
2010-11-18,1,High Consumption Pattern,1.1473277777777777,4.602,0.214,0.9210788509566165,0
2010-11-19,1,High Consumption Pattern,1.0905555555555557,4.282,0.218,0.6540658083805735,0
2010-11-20,2,Peak-Heavy Pattern,1.525698611111111,9.724,0.218,1.3604261077752904,1
2010-11-21,0,Low Consumption Pattern,0.6256319444444445,3.236,0.21,0.5707234092094917,1
2010-11-22,2,Peak-Heavy Pattern,1.4177333333333333,5.938,0.222,1.1739191221506433,0
2010-11-23,1,High Consumption Pattern,1.095511111111111,4.628,0.216,0.8745303132614786,0
2010-11-24,1,High Consumption Pattern,1.2473944444444445,5.75,0.218,0.8896820960740668,0
2010-11-25,1,High Consumption Pattern,0.9938638888888889,5.074,0.214,0.8320542481956276,0
2010-11-26,1,High Consumption Pattern,1.1782296120348377,4.242,0.214,0.8440189915941234,0
