recommendation_id,Datetime,Actual,Predicted_LSTM,Predicted_XGBoost,actual_high_demand,actual_peak,actual_extreme_peak,pred_peak_lstm,pred_peak_xgboost,is_anomaly,severity,direction,methods_agree,cluster,cluster_name,recommendation_type,priority,recommendation,reason,supporting_signals
REC00080,2010-04-22 01:00:00,0.3697999999999999,0.3852865988027304,0.3664847473333333,False,False,False,False,False,False,none,lower,0,1.0,High Consumption Pattern,Consumption Reduction,MEDIUM,Review persistent energy loads and identify non-essential consumption that can be reduced or scheduled more efficiently.,The daily consumption profile belongs to the High Consumption Pattern cluster.,High Consumption Pattern
REC00081,2010-04-22 02:00:00,0.4421,0.4495467600975185,0.4349611018333333,False,False,False,False,False,False,none,lower,0,1.0,High Consumption Pattern,Consumption Reduction,MEDIUM,Review persistent energy loads and identify non-essential consumption that can be reduced or scheduled more efficiently.,The daily consumption profile belongs to the High Consumption Pattern cluster.,High Consumption Pattern
REC00082,2010-04-22 03:00:00,0.4169666666666666,0.4333300065021961,0.4147388784999999,False,False,False,False,False,False,none,lower,0,1.0,High Consumption Pattern,Consumption Reduction,MEDIUM,Review persistent energy loads and identify non-essential consumption that can be reduced or scheduled more efficiently.,The daily consumption profile belongs to the High Consumption Pattern cluster.,High Consumption Pattern
REC00083,2010-04-22 04:00:00,0.9284333333333332,0.9398927893556654,0.9276591806666666,False,False,False,False,False,False,none,lower,0,1.0,High Consumption Pattern,Consumption Reduction,MEDIUM,Review persistent energy loads and identify non-essential consumption that can be reduced or scheduled more efficiently.,The daily consumption profile belongs to the High Consumption Pattern cluster.,High Consumption Pattern
REC00084,2010-04-22 05:00:00,0.4116666666666667,0.4502075897432863,0.4112508678333333,False,False,False,False,False,False,none,lower,0,1.0,High Consumption Pattern,Consumption Reduction,MEDIUM,Review persistent energy loads and identify non-essential consumption that can be reduced or scheduled more efficiently.,The daily consumption profile belongs to the High Consumption Pattern cluster.,High Consumption Pattern
REC00085,2010-04-22 06:00:00,0.3484,0.3705310158982872,0.3434846253333333,False,False,False,False,False,False,none,lower,0,1.0,High Consumption Pattern,Consumption Reduction,MEDIUM,Review persistent energy loads and identify non-essential consumption that can be reduced or scheduled more efficiently.,The daily consumption profile belongs to the High Consumption Pattern cluster.,High Consumption Pattern
REC00086,2010-04-22 07:00:00,0.4622,0.4702308995351195,0.4567772925,False,False,False,False,False,False,none,lower,0,1.0,High Consumption Pattern,Consumption Reduction,MEDIUM,Review persistent energy loads and identify non-essential consumption that can be reduced or scheduled more efficiently.,The daily consumption profile belongs to the High Consumption Pattern cluster.,High Consumption Pattern
REC00087,2010-04-22 08:00:00,0.8830666666666667,0.9003119127988816,0.8988279553333334,False,False,False,False,False,False,none,lower,0,1.0,High Consumption Pattern,Consumption Reduction,MEDIUM,Review persistent energy loads and identify non-essential consumption that can be reduced or scheduled more efficiently.,The daily consumption profile belongs to the High Consumption Pattern cluster.,High Consumption Pattern
REC00088,2010-04-22 09:00:00,1.7109666666666667,1.7111684404335918,1.6965138358333334,True,False,False,False,False,False,none,lower,0,1.0,High Consumption Pattern,Consumption Reduction,MEDIUM,Review persistent energy loads and identify non-essential consumption that can be reduced or scheduled more efficiently.,The daily consumption profile belongs to the High Consumption Pattern cluster.,High Demand Detected | High Consumption Pattern
REC00089,2010-04-22 10:00:00,1.8938,1.904909393376112,1.87753676,True,False,False,False,False,False,none,lower,0,1.0,High Consumption Pattern,Consumption Reduction,MEDIUM,Review persistent energy loads and identify non-essential consumption that can be reduced or scheduled more efficiently.,The daily consumption profile belongs to the High Consumption Pattern cluster.,High Demand Detected | High Consumption Pattern
REC00090,2010-04-22 11:00:00,2.0479333333333334,2.039285624328256,2.0531752583333334,True,False,False,False,False,False,none,higher,0,1.0,High Consumption Pattern,Forecast High Consumption,HIGH,Reduce or postpone non-essential electricity use during this forecast high-consumption period.,"Both forecasting models predict consumption above the 90th-percentile threshold of 1.932. LSTM = 2.039, XGBoost = 2.053.",High Demand Detected | Both Models Forecast High Consumption | High Consumption Pattern
REC00091,2010-04-22 12:00:00,2.2073,2.167376169975102,2.19723316,True,False,False,False,False,False,none,higher,0,1.0,High Consumption Pattern,Forecast High Consumption,HIGH,Reduce or postpone non-essential electricity use during this forecast high-consumption period.,"Both forecasting models predict consumption above the 90th-percentile threshold of 1.932. LSTM = 2.167, XGBoost = 2.197.",High Demand Detected | Both Models Forecast High Consumption | High Consumption Pattern
REC00092,2010-04-22 13:00:00,1.9411,1.900599981367588,1.9310391633333333,True,False,False,False,False,False,none,higher,0,1.0,High Consumption Pattern,Consumption Reduction,MEDIUM,Review persistent energy loads and identify non-essential consumption that can be reduced or scheduled more efficiently.,The daily consumption profile belongs to the High Consumption Pattern cluster.,High Demand Detected | High Consumption Pattern
REC00093,2010-04-22 14:00:00,1.5782333333333334,1.6022703566238286,1.5779909866666666,True,False,False,False,False,False,none,lower,0,1.0,High Consumption Pattern,Consumption Reduction,MEDIUM,Review persistent energy loads and identify non-essential consumption that can be reduced or scheduled more efficiently.,The daily consumption profile belongs to the High Consumption Pattern cluster.,High Demand Detected | High Consumption Pattern
REC00094,2010-04-22 15:00:00,1.4151333333333334,1.4370098128743471,1.4180222366666666,False,False,False,False,False,False,none,lower,0,1.0,High Consumption Pattern,Consumption Reduction,MEDIUM,Review persistent energy loads and identify non-essential consumption that can be reduced or scheduled more efficiently.,The daily consumption profile belongs to the High Consumption Pattern cluster.,High Consumption Pattern
REC00095,2010-04-22 16:00:00,1.465,1.4802779503196477,1.4611251466666666,True,False,False,False,False,False,none,lower,0,1.0,High Consumption Pattern,Consumption Reduction,MEDIUM,Review persistent energy loads and identify non-essential consumption that can be reduced or scheduled more efficiently.,The daily consumption profile belongs to the High Consumption Pattern cluster.,High Demand Detected | High Consumption Pattern
REC00096,2010-04-22 17:00:00,1.0300333333333334,1.0635063523977994,1.0246030868333331,False,False,False,False,False,False,none,lower,0,1.0,High Consumption Pattern,Consumption Reduction,MEDIUM,Review persistent energy loads and identify non-essential consumption that can be reduced or scheduled more efficiently.,The daily consumption profile belongs to the High Consumption Pattern cluster.,High Consumption Pattern
REC00097,2010-04-22 18:00:00,0.4885333333333334,0.4924407143369317,0.4786410905,False,False,False,False,False,False,none,lower,0,1.0,High Consumption Pattern,Consumption Reduction,MEDIUM,Review persistent energy loads and identify non-essential consumption that can be reduced or scheduled more efficiently.,The daily consumption profile belongs to the High Consumption Pattern cluster.,High Consumption Pattern
REC00098,2010-04-22 19:00:00,0.5151,0.5384035325560718,0.505722401,False,False,False,False,False,False,none,lower,0,1.0,High Consumption Pattern,Consumption Reduction,MEDIUM,Review persistent energy loads and identify non-essential consumption that can be reduced or scheduled more efficiently.,The daily consumption profile belongs to the High Consumption Pattern cluster.,High Consumption Pattern
REC00099,2010-04-22 20:00:00,0.8746333333333334,0.8606906740136445,0.8667274605,False,False,False,False,False,False,none,higher,0,1.0,High Consumption Pattern,Consumption Reduction,MEDIUM,Review persistent energy loads and identify non-essential consumption that can be reduced or scheduled more efficiently.,The daily consumption profile belongs to the High Consumption Pattern cluster.,High Consumption Pattern
REC00100,2010-04-22 21:00:00,1.4799,1.54045865155831,1.474609377,True,False,False,False,False,False,none,lower,0,1.0,High Consumption Pattern,Consumption Reduction,MEDIUM,Review persistent energy loads and identify non-essential consumption that can be reduced or scheduled more efficiently.,The daily consumption profile belongs to the High Consumption Pattern cluster.,High Demand Detected | High Consumption Pattern
REC00101,2010-04-22 22:00:00,0.3690333333333333,0.3853600363589823,0.3656997591666666,False,False,False,False,False,False,none,lower,0,1.0,High Consumption Pattern,Consumption Reduction,MEDIUM,Review persistent energy loads and identify non-essential consumption that can be reduced or scheduled more efficiently.,The daily consumption profile belongs to the High Consumption Pattern cluster.,High Consumption Pattern
REC00102,2010-04-22 23:00:00,0.4184666666666666,0.4291540767971425,0.4148870593333333,False,False,False,False,False,False,none,lower,0,1.0,High Consumption Pattern,Consumption Reduction,MEDIUM,Review persistent energy loads and identify non-essential consumption that can be reduced or scheduled more efficiently.,The daily consumption profile belongs to the High Consumption Pattern cluster.,High Consumption Pattern
REC00103,2010-04-23 00:00:00,0.3996,0.4070470199823379,0.3980435181666666,False,False,False,False,False,False,none,lower,0,1.0,High Consumption Pattern,Consumption Reduction,MEDIUM,Review persistent energy loads and identify non-essential consumption that can be reduced or scheduled more efficiently.,The daily consumption profile belongs to the High Consumption Pattern cluster.,High Consumption Pattern
REC00104,2010-04-23 01:00:00,0.3092333333333333,0.3265501009210944,0.3077369386666667,False,False,False,False,False,False,none,lower,0,1.0,High Consumption Pattern,Consumption Reduction,MEDIUM,Review persistent energy loads and identify non-essential consumption that can be reduced or scheduled more efficiently.,The daily consumption profile belongs to the High Consumption Pattern cluster.,High Consumption Pattern
REC00105,2010-04-23 02:00:00,0.3478,0.3672768719248473,0.3448200369999999,False,False,False,False,False,False,none,lower,0,1.0,High Consumption Pattern,Consumption Reduction,MEDIUM,Review persistent energy loads and identify non-essential consumption that can be reduced or scheduled more efficiently.,The daily consumption profile belongs to the High Consumption Pattern cluster.,High Consumption Pattern
